%
% index = 1965, name = bbob_f006_i02_d05__bbob_f013_i04_d05
% instance = 1, reference value = 9.869783935206450e-01
% function evaluation | indicator value | target hit
1	4.539927529458295e-01	4.570881896148750e-01
6	4.190373180657463e-01	4.265795188015927e-01
56	4.144699047626172e-01	4.168693834703354e-01
59	3.807657590540198e-01	3.890451449942806e-01
61	3.775587445565501e-01	3.801893963205612e-01
311	2.781075541189694e-01	2.818382931264454e-01
803	1.718503114647747e-01	1.737800828749375e-01
5101	1.713834343692402e-01	1.737800828749375e-01
%
% index = 1966, name = bbob_f006_i03_d05__bbob_f013_i05_d05
% instance = 2, reference value = 7.642786161462231e-01
% function evaluation | indicator value | target hit
1	5.200213350060909e-01	5.248074602497725e-01
15	4.593748080971944e-01	4.677351412871982e-01
60	4.465605588121164e-01	4.466835921509631e-01
187	4.353308767243076e-01	4.365158322401660e-01
228	3.392352669000130e-01	3.467368504525316e-01
304	3.383336957613874e-01	3.388441561392025e-01
347	3.218311610752406e-01	3.235936569296283e-01
366	3.144344608717470e-01	3.162277660168379e-01
482	2.741938457148742e-01	2.754228703338166e-01
519	2.640686327418320e-01	2.691534803926916e-01
921	2.505057584393462e-01	2.511886431509580e-01
1102	2.423555417256125e-01	2.454708915685030e-01
1125	2.287394185103844e-01	2.290867652767773e-01
1543	2.180952501703032e-01	2.187761623949552e-01
1725	2.123160685137385e-01	2.137962089502232e-01
1929	2.076731161216714e-01	2.089296130854039e-01
2218	1.986083527491503e-01	1.995262314968880e-01
2552	1.792071939042633e-01	1.819700858609984e-01
2836	1.735874557300000e-01	1.737800828749375e-01
3225	1.579318729662625e-01	1.584893192461113e-01
3656	1.509235981311485e-01	1.513561248436208e-01
3873	1.467126589120695e-01	1.479108388168208e-01
4214	1.370944964766475e-01	1.380384264602885e-01
4439	1.345475149969491e-01	1.348962882591654e-01
4709	1.216693194001909e-01	1.230268770812381e-01
4857	1.180696419376153e-01	1.202264434617413e-01
5101	1.180696419376153e-01	1.202264434617413e-01
%
% index = 1967, name = bbob_f006_i07_d05__bbob_f013_i08_d05
% instance = 3, reference value = 7.354264165094450e-01
% function evaluation | indicator value | target hit
1	7.063956100484955e-01	7.079457843841379e-01
7	6.147994365935088e-01	6.165950018614822e-01
13	5.871994538805744e-01	5.888436553555889e-01
205	5.631215303432997e-01	5.754399373371569e-01
209	4.877948223651306e-01	4.897788193684462e-01
342	4.550619764016761e-01	4.570881896148750e-01
423	4.304669422881267e-01	4.365158322401660e-01
643	3.876832879263385e-01	3.890451449942806e-01
1478	3.783181637278918e-01	3.801893963205612e-01
1544	3.565142205331425e-01	3.630780547701014e-01
1728	3.302089234206955e-01	3.311311214825911e-01
1871	3.194728841286771e-01	3.235936569296283e-01
2049	2.885533626944426e-01	2.951209226666385e-01
2209	2.880613840648532e-01	2.884031503126606e-01
2261	2.781994655012173e-01	2.818382931264454e-01
2530	2.654539777578989e-01	2.691534803926916e-01
2822	2.586569728910919e-01	2.630267991895382e-01
3026	2.505019664831761e-01	2.511886431509580e-01
3280	2.199918624794266e-01	2.238721138568339e-01
3400	2.165854823218206e-01	2.187761623949552e-01
3640	2.124698135819716e-01	2.137962089502232e-01
4626	2.061325471206653e-01	2.089296130854039e-01
4740	1.955945563797644e-01	1.995262314968880e-01
4937	1.939059291676742e-01	1.949844599758045e-01
5064	1.841556183166032e-01	1.862087136662867e-01
5101	1.841556183166032e-01	1.862087136662867e-01
%
% index = 1968, name = bbob_f006_i09_d05__bbob_f013_i10_d05
% instance = 4, reference value = 8.346461624148750e-01
% function evaluation | indicator value | target hit
1	7.953290867871322e-01	8.128305161640993e-01
12	7.827468535193894e-01	7.943282347242815e-01
28	7.716403934407036e-01	7.762471166286917e-01
44	5.935960399157597e-01	6.025595860743578e-01
58	4.730182263588508e-01	4.786300923226383e-01
68	3.789289654043979e-01	3.801893963205612e-01
399	2.997533592761842e-01	3.019951720402016e-01
407	2.628164013322160e-01	2.630267991895382e-01
411	2.487054799746288e-01	2.511886431509580e-01
424	2.415436226204873e-01	2.454708915685030e-01
618	2.135517889400053e-01	2.137962089502232e-01
713	2.066983662378076e-01	2.089296130854039e-01
906	1.884129922473067e-01	1.905460717963247e-01
1070	1.814152862065601e-01	1.819700858609984e-01
1302	1.657934913763214e-01	1.659586907437560e-01
1560	1.590356851505556e-01	1.621810097358930e-01
1589	1.577259110135760e-01	1.584893192461113e-01
2577	1.479246519964225e-01	1.513561248436208e-01
2760	1.472389833879123e-01	1.479108388168208e-01
4231	1.219483319426257e-01	1.230268770812381e-01
4302	1.185697492807345e-01	1.202264434617413e-01
5101	1.185350899347013e-01	1.202264434617413e-01
%
% index = 1969, name = bbob_f006_i11_d05__bbob_f013_i12_d05
% instance = 5, reference value = 8.928877098684790e-01
% function evaluation | indicator value | target hit
1	1.015674061945979e+00	1.023292992280754e+00
10	7.801802703984199e-01	7.943282347242815e-01
21	7.233011214926307e-01	7.244359600749900e-01
37	6.271362438417958e-01	6.309573444801932e-01
60	5.289506237130517e-01	5.370317963702527e-01
137	4.068171077864415e-01	4.073802778041127e-01
372	3.946450889362548e-01	3.981071705534972e-01
436	3.854339358138250e-01	3.890451449942806e-01
830	3.703262735250631e-01	3.715352290971726e-01
840	3.465565321643017e-01	3.467368504525316e-01
984	2.843640858660607e-01	2.884031503126606e-01
1082	2.729217443280517e-01	2.754228703338166e-01
1634	2.675915323583068e-01	2.691534803926916e-01
2141	1.608412702615850e-01	1.621810097358930e-01
2982	1.323575620532690e-01	1.348962882591654e-01
4936	1.247298240817454e-01	1.258925411794167e-01
5101	1.247298240817454e-01	1.258925411794167e-01
%
% index = 1970, name = bbob_f006_i13_d05__bbob_f013_i14_d05
% instance = 6, reference value = 8.120810470989260e-01
% function evaluation | indicator value | target hit
1	7.154534591873263e-01	7.244359600749900e-01
38	7.014509841656806e-01	7.079457843841379e-01
207	6.336355071592339e-01	6.456542290346555e-01
311	6.004827030887967e-01	6.025595860743578e-01
604	5.664209466035094e-01	5.754399373371569e-01
644	5.288003304985726e-01	5.370317963702527e-01
831	5.148300986739838e-01	5.248074602497725e-01
856	4.605909581594905e-01	4.677351412871982e-01
1091	4.152156156995205e-01	4.168693834703354e-01
1113	4.053091017999121e-01	4.073802778041127e-01
1631	3.554365719651226e-01	3.630780547701014e-01
1712	3.136075756447856e-01	3.162277660168379e-01
1879	2.707115280057911e-01	2.754228703338166e-01
1904	2.465026514254708e-01	2.511886431509580e-01
2044	2.418558873361866e-01	2.454708915685030e-01
2116	2.392095856620714e-01	2.398832919019490e-01
2455	2.243714841470869e-01	2.290867652767773e-01
2478	2.236675096237923e-01	2.238721138568339e-01
2774	1.970521108695751e-01	1.995262314968880e-01
3682	1.842704652006666e-01	1.862087136662867e-01
4970	1.805039542552733e-01	1.819700858609984e-01
5101	1.805039542552733e-01	1.819700858609984e-01
%
% index = 1971, name = bbob_f006_i15_d05__bbob_f013_i16_d05
% instance = 7, reference value = 7.226892083269451e-01
% function evaluation | indicator value | target hit
1	1.314161386584045e+01	1.318256738556407e+01
9	5.672331529119717e-01	5.754399373371569e-01
821	5.191500768944354e-01	5.248074602497725e-01
851	4.875117532008654e-01	4.897788193684462e-01
2651	4.387673531787172e-01	4.466835921509631e-01
2866	4.032370250726508e-01	4.073802778041127e-01
3244	3.913118667457373e-01	3.981071705534972e-01
3505	3.809428252549001e-01	3.890451449942806e-01
3527	3.093679558109957e-01	3.162277660168379e-01
4164	3.089238347955440e-01	3.090295432513591e-01
4928	2.940539265307847e-01	2.951209226666385e-01
4977	2.608880105695897e-01	2.630267991895382e-01
5101	2.608880105695897e-01	2.630267991895382e-01
%
% index = 1972, name = bbob_f006_i17_d05__bbob_f013_i18_d05
% instance = 8, reference value = 7.722629181558470e-01
% function evaluation | indicator value | target hit
1	3.522304799919430e-01	3.548133892335755e-01
123	3.400237840107881e-01	3.467368504525316e-01
402	2.652530861783914e-01	2.691534803926916e-01
535	2.509172494569829e-01	2.511886431509580e-01
1331	2.333433771553045e-01	2.344228815319922e-01
1374	2.237550666996175e-01	2.238721138568339e-01
1913	2.185196419902818e-01	2.187761623949552e-01
2781	2.120553684312459e-01	2.137962089502232e-01
3121	2.086077805988297e-01	2.089296130854039e-01
4172	1.985843443239471e-01	1.995262314968880e-01
4425	1.838911123076781e-01	1.862087136662867e-01
5101	1.831646874951488e-01	1.862087136662867e-01
%
% index = 1973, name = bbob_f006_i19_d05__bbob_f013_i21_d05
% instance = 9, reference value = 9.505078797483409e-01
% function evaluation | indicator value | target hit
1	5.691193795460816e-01	5.754399373371569e-01
19	5.416937608121879e-01	5.495408738576245e-01
26	4.816004742117860e-01	4.897788193684462e-01
572	4.758511785226140e-01	4.786300923226383e-01
805	4.156522174176507e-01	4.168693834703354e-01
1012	3.955778177933221e-01	3.981071705534972e-01
1108	3.146988367471886e-01	3.162277660168379e-01
1248	2.303191747201835e-01	2.344228815319922e-01
1601	2.212560195009573e-01	2.238721138568339e-01
2074	2.148959722322733e-01	2.187761623949552e-01
2224	1.866239502762180e-01	1.905460717963247e-01
2905	1.858136096109110e-01	1.862087136662867e-01
4949	1.808957132537964e-01	1.819700858609984e-01
5101	1.808957132537964e-01	1.819700858609984e-01
%
% index = 1974, name = bbob_f006_i21_d05__bbob_f013_i22_d05
% instance = 10, reference value = 7.615582773297750e-01
% function evaluation | indicator value | target hit
1	1.229823539224448e+00	1.230268770812382e+00
368	1.134647966685734e+00	1.148153621496883e+00
1805	7.614209324919919e-01	7.762471166286917e-01
5101	7.614209324919919e-01	7.762471166286917e-01
%
% index = 1975, name = bbob_f006_i23_d05__bbob_f013_i24_d05
% instance = 11, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	8.535030961057578e-01	8.709635899560807e-01
3	6.587933935352407e-01	6.606934480075960e-01
17	6.381517056983695e-01	6.456542290346555e-01
91	5.933249612751611e-01	6.025595860743578e-01
96	5.506699778915551e-01	5.623413251903491e-01
187	5.366028199848201e-01	5.370317963702527e-01
348	4.755257730021100e-01	4.786300923226383e-01
602	4.485402565455190e-01	4.570881896148750e-01
631	4.258051369819471e-01	4.265795188015927e-01
654	3.867439402914508e-01	3.890451449942806e-01
1669	3.672598594383416e-01	3.715352290971726e-01
1904	3.623377472470325e-01	3.630780547701014e-01
1945	3.459141170484648e-01	3.467368504525316e-01
2827	3.307837197336606e-01	3.311311214825911e-01
3189	3.145609371797184e-01	3.162277660168379e-01
3933	3.083433152986016e-01	3.090295432513591e-01
4279	3.005780325153444e-01	3.019951720402016e-01
5101	2.960285338805907e-01	3.019951720402016e-01
%
% index = 1976, name = bbob_f006_i25_d05__bbob_f013_i26_d05
% instance = 12, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	8.171178168016803e-01	8.317637711026710e-01
27	8.031811353793001e-01	8.128305161640993e-01
217	7.806331125191825e-01	7.943282347242815e-01
662	7.726786812180556e-01	7.762471166286917e-01
811	7.585502505574752e-01	7.585775750291838e-01
1062	6.955547275967628e-01	7.079457843841379e-01
1120	5.307704689860502e-01	5.370317963702527e-01
1129	5.202870533633717e-01	5.248074602497725e-01
1409	4.970824888630752e-01	5.011872336272722e-01
1694	4.893592219665293e-01	4.897788193684462e-01
2425	4.759293265408666e-01	4.786300923226383e-01
2913	4.304818259014196e-01	4.365158322401660e-01
2948	4.042247284036222e-01	4.073802778041127e-01
2987	3.972585461687580e-01	3.981071705534972e-01
3279	3.803926865524252e-01	3.890451449942806e-01
