%
% index = 1500, name = bbob_f015_i02_d03__bbob_f015_i04_d03
% instance = 1, reference value = 9.034556572830900e-01
% function evaluation | indicator value | target hit
1	2.812704180217590e+00	2.818382931264454e+00
12	8.174503734556353e-01	8.317637711026710e-01
84	6.740878275675382e-01	6.760829753919817e-01
368	3.853155250046054e-01	3.890451449942806e-01
540	3.327966543171395e-01	3.388441561392025e-01
692	3.268465595521645e-01	3.311311214825911e-01
1162	2.805878067134578e-01	2.818382931264454e-01
1886	2.734940997770311e-01	2.754228703338166e-01
2487	2.588954745013924e-01	2.630267991895382e-01
4109	2.485298236156022e-01	2.511886431509580e-01
4513	1.970477888191177e-01	1.995262314968880e-01
5101	1.964286323654074e-01	1.995262314968880e-01
%
% index = 1501, name = bbob_f015_i03_d03__bbob_f015_i05_d03
% instance = 2, reference value = 9.624079332682460e-01
% function evaluation | indicator value | target hit
1	3.962979488923704e-01	3.981071705534972e-01
78	3.810688186586797e-01	3.890451449942806e-01
86	3.407654785119548e-01	3.467368504525316e-01
152	3.328927519417093e-01	3.388441561392025e-01
230	2.998106011335890e-01	3.019951720402016e-01
266	2.731395510005925e-01	2.754228703338166e-01
378	2.634026345586952e-01	2.691534803926916e-01
422	2.493115498269793e-01	2.511886431509580e-01
687	2.410103426670676e-01	2.454708915685030e-01
787	2.363857002560635e-01	2.398832919019490e-01
799	2.277105877242699e-01	2.290867652767773e-01
1455	1.946578172548317e-01	1.949844599758045e-01
1509	1.757041296764266e-01	1.778279410038923e-01
1609	1.722922298655786e-01	1.737800828749375e-01
1637	1.430353529440056e-01	1.445439770745928e-01
1737	1.266372200878246e-01	1.288249551693134e-01
2184	1.257849343221049e-01	1.258925411794167e-01
2326	1.218108260167364e-01	1.230268770812381e-01
2527	1.137453604737441e-01	1.148153621496883e-01
2670	1.118963728755656e-01	1.122018454301964e-01
4325	9.343640832482147e-02	9.549925860214359e-02
4422	9.296513080897861e-02	9.332543007969910e-02
4570	9.086232563838104e-02	9.120108393559097e-02
5056	8.869478597091274e-02	8.912509381337455e-02
5101	8.869478597091274e-02	8.912509381337455e-02
%
% index = 1502, name = bbob_f015_i07_d03__bbob_f015_i08_d03
% instance = 3, reference value = 8.997156147281890e-01
% function evaluation | indicator value | target hit
1	4.375884605748869e-01	4.466835921509631e-01
10	4.079110642022816e-01	4.168693834703354e-01
16	3.811923862564831e-01	3.890451449942806e-01
210	3.552111989918363e-01	3.630780547701014e-01
260	3.085927548068522e-01	3.090295432513591e-01
612	2.860420679242590e-01	2.884031503126606e-01
615	2.721993049868737e-01	2.754228703338166e-01
761	2.672750388847986e-01	2.691534803926916e-01
801	2.379281613391221e-01	2.398832919019490e-01
1129	2.340795788264837e-01	2.344228815319922e-01
1340	2.247358470086936e-01	2.290867652767773e-01
1652	2.236952354925126e-01	2.238721138568339e-01
1723	2.150391562206722e-01	2.187761623949552e-01
1849	2.055492447579839e-01	2.089296130854039e-01
1960	2.033078954395969e-01	2.041737944669530e-01
2059	1.961486844701871e-01	1.995262314968880e-01
2091	1.851668171048377e-01	1.862087136662867e-01
2137	1.687610903454035e-01	1.698243652461744e-01
2304	1.652044698914709e-01	1.659586907437560e-01
4833	1.576499630976096e-01	1.584893192461113e-01
5101	1.559094419000274e-01	1.584893192461113e-01
%
% index = 1503, name = bbob_f015_i09_d03__bbob_f015_i10_d03
% instance = 4, reference value = 8.927885519567890e-01
% function evaluation | indicator value | target hit
1	3.928001680018289e+00	3.981071705534972e+00
2	3.568796451552251e+00	3.630780547701014e+00
9	2.329988014417789e+00	2.344228815319922e+00
24	2.224975539900000e+00	2.238721138568339e+00
27	1.717777022442289e+00	1.737800828749375e+00
47	1.182320756666789e+00	1.202264434617413e+00
75	7.674227305531164e-01	7.762471166286917e-01
256	6.633690453420111e-01	6.760829753919817e-01
309	6.513507562456466e-01	6.606934480075960e-01
320	6.342224568897781e-01	6.456542290346555e-01
482	5.978059806196792e-01	6.025595860743578e-01
789	5.102026031417520e-01	5.128613839913648e-01
862	5.006311878020500e-01	5.011872336272722e-01
1160	4.827332245856505e-01	4.897788193684462e-01
