%
% index = 405, name = bbob_f008_i02_d02__bbob_f008_i04_d02
% instance = 1, reference value = 9.774019990666249e-01
% function evaluation | indicator value | target hit
1	1.237183782461625e+00	1.258925411794167e+00
7	4.181375281670878e-01	4.265795188015927e-01
79	4.113545744074681e-01	4.168693834703354e-01
306	1.951252070725554e-01	1.995262314968880e-01
521	1.413674004592318e-01	1.445439770745928e-01
889	1.342285003735936e-01	1.348962882591654e-01
1093	1.209688530790607e-01	1.230268770812381e-01
1368	7.826219222306019e-02	7.943282347242814e-02
2095	6.486265336029873e-02	6.606934480075961e-02
2495	6.039951504864360e-02	6.165950018614822e-02
2602	3.671087998111178e-02	3.715352290971726e-02
3352	3.584925359772806e-02	3.630780547701014e-02
3434	3.488931288303443e-02	3.548133892335755e-02
4969	3.412870825458458e-02	3.467368504525317e-02
5101	3.412870825458458e-02	3.467368504525317e-02
%
% index = 406, name = bbob_f008_i03_d02__bbob_f008_i05_d02
% instance = 2, reference value = 9.989302077606550e-01
% function evaluation | indicator value | target hit
1	5.443730343849518e-02	5.495408738576246e-02
3	5.344350950103327e-02	5.370317963702527e-02
51	5.114584490583851e-02	5.128613839913648e-02
109	1.880412223290062e-02	1.905460717963247e-02
202	1.563099368301346e-02	1.584893192461113e-02
208	1.298537103535891e-02	1.318256738556407e-02
292	5.275443404764601e-03	5.370317963702527e-03
326	3.068415410571235e-03	3.090295432513592e-03
335	2.643413821134755e-03	2.691534803926917e-03
557	2.615079412811361e-03	2.630267991895381e-03
881	1.223228466097570e-03	1.230268770812381e-03
1140	1.191127954859206e-03	1.202264434617413e-03
1360	1.021177658176664e-03	1.023292992280754e-03
1740	8.323944799711880e-04	8.511380382023768e-04
1768	7.231878696680738e-04	7.244359600749898e-04
1795	6.820579492730072e-04	6.918309709189362e-04
1813	6.534453711894983e-04	6.606934480075957e-04
2422	6.385568142235343e-04	6.456542290346556e-04
2640	6.138364466332646e-04	6.165950018614823e-04
3352	5.446528816651641e-04	5.495408738576248e-04
3456	5.128573330795971e-04	5.128613839913648e-04
3924	4.985029808807218e-04	5.011872336272725e-04
4331	4.838723099236386e-04	4.897788193684461e-04
4358	4.785112878084030e-04	4.786300923226385e-04
4637	4.528398141138146e-04	4.570881896148752e-04
4738	4.403204151283147e-04	4.466835921509630e-04
4834	4.129136840208547e-04	4.168693834703355e-04
4878	3.953368122880940e-04	3.981071705534974e-04
5101	3.922260641603392e-04	3.981071705534974e-04
%
% index = 407, name = bbob_f008_i07_d02__bbob_f008_i08_d02
% instance = 3, reference value = 9.996662850768910e-01
% function evaluation | indicator value | target hit
1	1.019413782679391e+00	1.023292992280754e+00
7	1.037591949336590e-01	1.047128548050900e-01
80	9.066656020148445e-02	9.120108393559097e-02
114	8.725164858550849e-02	8.912509381337455e-02
207	6.886826962079351e-02	6.918309709189366e-02
224	5.428266950373961e-02	5.495408738576246e-02
285	3.978089134106177e-02	3.981071705534973e-02
386	3.151827102253479e-02	3.162277660168379e-02
429	2.233698758633540e-02	2.238721138568340e-02
443	1.965887887991435e-02	1.995262314968880e-02
446	1.820803306694263e-02	1.862087136662868e-02
471	6.896474152682353e-03	6.918309709189363e-03
535	5.041551761345131e-03	5.128613839913648e-03
540	3.137710014460726e-03	3.162277660168379e-03
643	2.376997756836086e-03	2.398832919019490e-03
738	1.581631759599689e-03	1.584893192461114e-03
900	8.605890000613625e-04	8.709635899560805e-04
1156	7.518626292268848e-04	7.585775750291836e-04
1287	6.437722187823125e-04	6.456542290346556e-04
1833	6.270144776300279e-04	6.309573444801930e-04
1937	5.594167290121632e-04	5.623413251903491e-04
1957	5.399990834376034e-04	5.495408738576248e-04
1976	4.835054157626972e-04	4.897788193684461e-04
2024	4.705877519006751e-04	4.786300923226385e-04
2568	4.431139272288442e-04	4.466835921509630e-04
2974	3.974371976416258e-04	3.981071705534974e-04
3346	3.883959323395247e-04	3.890451449942805e-04
3409	3.669901688542199e-04	3.715352290971724e-04
5101	3.632138579473532e-04	3.715352290971724e-04
%
% index = 408, name = bbob_f008_i09_d02__bbob_f008_i10_d02
% instance = 4, reference value = 9.847215201574510e-01
% function evaluation | indicator value | target hit
1	3.325091939306895e+01	3.388441561392025e+01
3	3.058130707506951e+00	3.090295432513591e+00
18	2.205617793315951e+00	2.238721138568339e+00
109	1.624733196416951e+00	1.659586907437561e+00
112	5.102131836446941e-01	5.128613839913648e-01
204	1.389548830535652e-01	1.412537544622754e-01
206	9.186222561151847e-02	9.332543007969910e-02
207	6.290353635520884e-02	6.309573444801933e-02
333	5.270739305365402e-02	5.370317963702527e-02
1155	3.654209922768581e-02	3.715352290971726e-02
1407	3.400044002611369e-02	3.467368504525317e-02
1788	2.271519409739320e-02	2.290867652767773e-02
1883	2.237054602294630e-02	2.238721138568340e-02
2120	1.748225700722672e-02	1.778279410038923e-02
2242	1.510170583544879e-02	1.513561248436208e-02
2313	1.437021895226442e-02	1.445439770745927e-02
2371	1.292430558081914e-02	1.318256738556407e-02
2483	1.230953844234450e-02	1.258925411794167e-02
3632	1.229258493331209e-02	1.230268770812382e-02
3693	1.160402726128196e-02	1.174897554939530e-02
3970	1.118389858862845e-02	1.122018454301964e-02
4813	8.093059315048667e-03	8.128305161640995e-03
4885	7.851120107930876e-03	7.943282347242814e-03
5101	7.851120107930876e-03	7.943282347242814e-03
%
% index = 409, name = bbob_f008_i11_d02__bbob_f008_i12_d02
% instance = 5, reference value = 9.999012582528830e-01
% function evaluation | indicator value | target hit
1	1.707983427167895e-01	1.737800828749375e-01
10	8.389684322188939e-02	8.511380382023763e-02
12	5.348699503178556e-02	5.370317963702527e-02
27	6.755618109044459e-03	6.760829753919818e-03
30	5.751683093077498e-03	5.754399373371567e-03
93	2.032257307412744e-03	2.041737944669530e-03
214	1.640054423069470e-03	1.659586907437561e-03
249	1.612099514645138e-03	1.621810097358930e-03
294	1.534647006827372e-03	1.548816618912481e-03
482	1.327775128184161e-03	1.348962882591653e-03
565	1.183706849536170e-03	1.202264434617413e-03
579	1.023616811383521e-03	1.047128548050900e-03
698	9.324631232074942e-04	9.332543007969915e-04
845	8.475569486822154e-04	8.511380382023768e-04
1212	8.311728322651923e-04	8.317637711026709e-04
1327	5.010121755522068e-04	5.011872336272725e-04
1606	4.518594586464530e-04	4.570881896148752e-04
1636	4.005414342795888e-04	4.073802778041126e-04
1657	3.975200073896845e-04	3.981071705534974e-04
