%
% index = 1695, name = bbob_f001_i02_d05__bbob_f008_i04_d05
% instance = 1, reference value = 9.439898634097680e-01
% function evaluation | indicator value | target hit
1	8.129015939715852e-01	8.317637711026710e-01
33	4.448343588264975e-01	4.466835921509631e-01
413	4.046867500460035e-01	4.073802778041127e-01
512	3.584986388665129e-01	3.630780547701014e-01
604	3.164091252459557e-01	3.235936569296283e-01
873	2.910901546270409e-01	2.951209226666385e-01
887	2.636035533189895e-01	2.691534803926916e-01
919	2.491934258465147e-01	2.511886431509580e-01
1608	2.164692606759288e-01	2.187761623949552e-01
1610	2.131442084543073e-01	2.137962089502232e-01
1695	2.048329497246376e-01	2.089296130854039e-01
1917	1.980777020220180e-01	1.995262314968880e-01
1956	1.898557219745587e-01	1.905460717963247e-01
2190	1.844272061920083e-01	1.862087136662867e-01
2202	1.555296856452323e-01	1.584893192461113e-01
2628	1.543907153166101e-01	1.548816618912481e-01
2914	1.507218864581092e-01	1.513561248436208e-01
3005	1.428058845134806e-01	1.445439770745928e-01
3117	1.395399297941887e-01	1.412537544622754e-01
3475	1.376630264237322e-01	1.380384264602885e-01
4660	1.339190191146029e-01	1.348962882591654e-01
4938	1.283633788531542e-01	1.288249551693134e-01
5101	1.265859912205990e-01	1.288249551693134e-01
%
% index = 1696, name = bbob_f001_i03_d05__bbob_f008_i05_d05
% instance = 2, reference value = 9.632304901518000e-01
% function evaluation | indicator value | target hit
1	4.754154625213257e-01	4.786300923226383e-01
206	3.274914715064942e-01	3.311311214825911e-01
303	3.192669626007600e-01	3.235936569296283e-01
531	2.491604644149189e-01	2.511886431509580e-01
609	2.315244007138375e-01	2.344228815319922e-01
757	2.147041717782853e-01	2.187761623949552e-01
808	2.024865101343004e-01	2.041737944669530e-01
1466	1.837734854932025e-01	1.862087136662867e-01
1813	1.739459102362237e-01	1.778279410038923e-01
2080	1.662373228793943e-01	1.698243652461744e-01
2371	1.653134211143963e-01	1.659586907437560e-01
2734	1.614653371697835e-01	1.621810097358930e-01
3015	1.564202154903337e-01	1.584893192461113e-01
3306	1.543879403534546e-01	1.548816618912481e-01
3661	1.465750394320785e-01	1.479108388168208e-01
3936	1.416159117368088e-01	1.445439770745928e-01
4120	1.200469662061578e-01	1.202264434617413e-01
4210	1.119386110372951e-01	1.122018454301964e-01
5101	1.097112689943899e-01	1.122018454301964e-01
%
% index = 1697, name = bbob_f001_i07_d05__bbob_f008_i08_d05
% instance = 3, reference value = 9.378803217162150e-01
% function evaluation | indicator value | target hit
1	8.686514487542188e-01	8.709635899560807e-01
402	6.696837641961493e-01	6.760829753919817e-01
462	4.166286565694431e-01	4.168693834703354e-01
606	2.730045930432885e-01	2.754228703338166e-01
1041	2.287703476246771e-01	2.290867652767773e-01
1222	2.169788430398282e-01	2.187761623949552e-01
1368	1.862427435535401e-01	1.905460717963247e-01
1764	1.773348078842962e-01	1.778279410038923e-01
2308	1.653060549492474e-01	1.659586907437560e-01
3101	1.573147077381502e-01	1.584893192461113e-01
4757	1.484823113805913e-01	1.513561248436208e-01
4922	1.383170818777690e-01	1.412537544622754e-01
5101	1.383170818777690e-01	1.412537544622754e-01
%
% index = 1698, name = bbob_f001_i09_d05__bbob_f008_i10_d05
% instance = 4, reference value = 9.444711167498400e-01
% function evaluation | indicator value | target hit
1	4.665893727840739e-01	4.677351412871982e-01
678	4.466691823815959e-01	4.466835921509631e-01
1185	4.014257468608619e-01	4.073802778041127e-01
1267	3.776723632747114e-01	3.801893963205612e-01
1508	2.460675174415382e-01	2.511886431509580e-01
1800	2.209679927655017e-01	2.238721138568339e-01
2029	2.081738939237876e-01	2.089296130854039e-01
2116	1.958376046905375e-01	1.995262314968880e-01
2201	1.949427041633116e-01	1.949844599758045e-01
2406	1.325206844613019e-01	1.348962882591654e-01
2589	1.293823215764551e-01	1.318256738556407e-01
2603	1.247816469957929e-01	1.258925411794167e-01
3514	1.211845126756341e-01	1.230268770812381e-01
3719	1.179985606747328e-01	1.202264434617413e-01
3784	1.173899244292838e-01	1.174897554939529e-01
3796	1.023198080565098e-01	1.023292992280754e-01
4602	9.934804534104824e-02	1.000000000000000e-01
5101	9.934804534104824e-02	1.000000000000000e-01
%
% index = 1699, name = bbob_f001_i11_d05__bbob_f008_i12_d05
% instance = 5, reference value = 9.420916159023210e-01
% function evaluation | indicator value | target hit
1	7.158575546946366e-01	7.244359600749900e-01
272	6.475654623949402e-01	6.606934480075960e-01
466	4.760005946734893e-01	4.786300923226383e-01
472	4.134946762477921e-01	4.168693834703354e-01
614	3.599226261136089e-01	3.630780547701014e-01
802	3.540884441537510e-01	3.548133892335755e-01
997	2.755929115655346e-01	2.818382931264454e-01
1347	2.682491651665267e-01	2.691534803926916e-01
2098	2.493810667797132e-01	2.511886431509580e-01
2255	2.430139503251155e-01	2.454708915685030e-01
2718	2.225379153643222e-01	2.238721138568339e-01
3014	2.182250661070076e-01	2.187761623949552e-01
3032	1.989801511154491e-01	1.995262314968880e-01
3549	1.771340357438632e-01	1.778279410038923e-01
4256	1.707888081681532e-01	1.737800828749375e-01
4290	1.689745198928418e-01	1.698243652461744e-01
4294	1.474585892670288e-01	1.479108388168208e-01
4567	1.388972198099823e-01	1.412537544622754e-01
4778	1.163606956163429e-01	1.174897554939529e-01
5101	1.163463411340001e-01	1.174897554939529e-01
%
% index = 1700, name = bbob_f001_i13_d05__bbob_f008_i14_d05
% instance = 6, reference value = 9.506052943230821e-01
% function evaluation | indicator value | target hit
1	9.939334181335819e-01	1.000000000000000e+00
